lsoa,mean_household_income,energy efficiency,fuel poverty,year_built,heating score,ownership score
E01001085,36260,59.672176308539946,9.2,1939,122.03242542153046,86.38692098092642
E01001086,41220,56.18269230769231,11.6,1918,121.1219195849546,87.90054495912806
E01001087,35664,65.89952718676123,10.8,1918,167.90488543017725,116.61784741144412
E01001088,36817,57.36725663716814,7.9,1939,118.15737137916128,87.01294277929156
E01001089,32149,60.808411214953274,10.3,1918,141.01686121919582,103.46389645776568
E01001090,33335,63.63567362428842,13.4,1918,181.58927799394723,128.33412806539508
E01001091,49506,53.69767441860465,14.0,1918,112.49978383052311,81.04019073569484
E01001092,64138,65.95566502463055,11.1,1918,117.68785127539992,85.31641689373296
E01001093,48123,57.83168316831683,6.0,1939,140.3004755728491,99.63623978201636
E01001094,76240,54.517412935323385,12.0,1918,104.68223086900127,77.5190735694823
E01001095,42337,60.93235294117647,13.9,1939,117.73584089926504,81.01532697547685
E01001096,67676,53.191489361702125,14.1,1939,107.27367055771724,78.82493188010899
E01001097,41638,66.85701021355618,14.2,2009,212.12710765239947,145.525204359673
E01001098,71366,51.29032258064516,15.0,1939,104.24513618677042,76.73331062670302
E01001099,45803,65.5249343832021,12.4,1918,118.61305663640294,83.77895095367847
E01001100,52572,61.53307392996109,7.1,1918,124.86381322957196,89.16110354223433
E01001101,64645,55.26744186046512,9.3,1939,103.63640293990488,76.61614441416893
E01001102,60832,62.71102661596958,9.1,1939,121.8434932987462,91.15122615803811
E01001103,54474,62.627272727272725,11.2,1939,132.3480328577605,98.6631471389646
E01001104,61929,58.46590909090909,9.3,1939,130.0644185041072,95.22547683923705
E01001105,37977,61.09345794392523,10.2,1954,127.86251621271074,94.8181198910082
E01001106,44373,59.48571428571429,10.1,1939,109.1011673151751,79.60183923705723
E01001107,65453,62.90710382513661,7.3,1982,133.6255944660614,97.60456403269755
E01001108,70634,57.76377952755905,10.8,1939,127.85343709468222,94.49625340599457
E01001115,28546,65.19796954314721,5.7,1982,129.11240812797234,95.07220708446869
E01001119,51544,61.935483870967744,6.3,1982,117.20968439256376,85.79904632152589
E01001120,46990,60.50684931506849,8.5,1939,97.50583657587548,71.07731607629428
E01001121,62416,63.103092783505154,5.6,1982,101.23346303501944,76.34604904632153
E01001122,63675,52.83116883116883,9.5,1939,102.41547773454388,74.74761580381471
E01001123,58366,54.2695652173913,8.7,1939,121.37699956766104,90.36410081743868
E01001124,66028,57.81395348837209,12.9,1939,123.07868568958062,92.93017711171665
E01001125,49340,56.475806451612904,13.1,1939,121.67661046260268,88.6801771117166
E01001126,49166,57.75903614457831,10.9,1972,120.51491569390402,88.85831062670302
E01001127,55101,53.75,15.3,1939,116.51015996541288,86.34196185286105
E01001128,30942,63.84143222506394,14.2,1939,113.80285343709468,84.54700272479563
E01001129,60800,50.36196319018405,13.7,1939,102.17293558149588,75.09196185286102
E01001130,26717,65.44147843942505,9.0,1972,118.1785559878945,92.47888283378748
E01001131,40817,65.20833333333333,10.8,1972,135.14310419368783,97.91961852861036
E01001132,51781,58.34836065573771,15.6,1939,123.15131863380888,91.57084468664851
E01001133,47116,60.53524804177545,15.6,1939,146.94163424124514,109.4216621253406
E01001134,48691,62.58133333333333,15.5,1992,140.81668828361435,101.63215258855584
E01001135,53784,56.28112449799197,14.4,1939,128.16083009079117,94.02861035422345
E01001137,41029,64.65483476132191,8.8,1982,174.22135754431477,125.74489100817438
E01001139,37224,60.01322751322751,9.0,1939,137.67531344574147,98.23944141689373
E01001140,37036,60.116573033707866,10.5,1972,153.7418936446174,108.7401226158038
E01001142,43322,65.01002004008016,20.9,1939,124.54128837008214,87.94414168937328
E01001149,37443,59.973684210526315,10.0,1939,123.61435365326416,87.04564032697549
E01001150,41343,62.26354679802956,16.2,1939,124.40899265023778,87.50442779291554
E01001156,36545,63.50431778929188,19.7,1982,143.7639429312581,103.41723433242504
E01001157,43054,61.54773869346734,16.8,1929,122.5343709468223,89.89645776566756
E01001158,35822,60.73754789272031,13.9,1972,137.74492001729354,97.21559945504086
E01001159,42438,61.95661157024794,17.6,1939,148.40121054907044,106.48160762942778
E01001160,44449,57.0,17.2,1929,125.84046692607002,90.68767029972751
E01001161,29213,59.11340206185567,18.0,1939,112.23735408560312,82.72547683923706
E01001163,41289,60.89249492900608,17.2,1939,159.99956766104626,112.55892370572208
E01001167,37881,59.82911392405063,10.1,1939,165.8478166882836,117.72649863760218
E01001169,30739,58.60458452722063,12.5,1939,130.09035884133158,97.62295640326975
E01001170,36152,64.07314285714286,13.7,1972,195.15477734543884,136.57833787465938
E01001171,35229,63.53971962616822,12.7,1972,134.6147859922179,100.68562670299728
E01001172,28405,58.62325581395349,11.6,1939,123.18849978383052,92.38589918256132
E01001173,38488,71.11125654450262,10.0,2009,216.2222222222222,149.78644414168937
E01001174,35145,59.333333333333336,9.3,1929,104.5551232166018,74.82629427792915
E01001176,33668,65.85169491525424,19.1,1929,125.63769995676611,86.54802452316076
E01001177,31341,59.88009592326139,13.2,1929,109.29096411586684,77.78065395095368
E01001179,35240,56.53691275167785,17.0,1929,107.06701253782964,76.09298365122616
E01001182,36199,61.26190476190476,14.0,1918,92.30652831820146,65.00544959128065
E01001183,32462,68.32615384615384,15.6,1929,108.22135754431474,76.78542234332426
E01001184,37671,63.23809523809524,11.6,1929,90.84089926502378,65.94311989100818
E01001187,34324,60.926160337552744,13.1,1992,160.9913532209252,113.50817438692096
E01001189,38663,59.79024390243902,11.9,1918,93.3341980112408,66.70538147138964
E01001190,36645,62.46583850931677,10.6,1939,165.42931258106358,116.21798365122616
E01001193,32280,68.9400544959128,9.7,1999,116.40769563337656,76.23228882833789
E01032569,27306,63.906976744186046,19.4,1939,131.8387375702551,99.0034059945504
E01001195,45007,57.91438356164384,20.4,1929,119.53177691309986,83.81437329700273
E01001196,31115,66.686,17.3,1992,149.20536100302635,102.87908719346048
E01001204,62214,60.18849840255591,15.2,1939,117.92650237786424,85.25476839237055
E01001205,36465,65.70454545454545,11.2,1992,117.8434932987462,82.6573569482289
E01001206,29181,64.39042357274401,8.6,1982,104.80285343709468,87.89611716621253
E01001208,72181,57.39810426540284,10.2,1918,100.90272373540856,73.95810626702996
E01001209,76267,56.52207792207792,12.0,1918,130.94552529182883,93.92608991825612
E01001210,29928,69.63920922570017,15.9,1939,145.7682663207955,109.87431880108991
E01001211,63162,65.15283018867925,13.3,1918,141.00345871162992,100.44073569482288
E01001212,65065,60.51106639839034,9.3,1972,138.15002161694767,99.74284741144412
E01001213,30276,62.07981220657277,11.5,1939,100.0302637267618,73.33106267029974
E01001214,35827,61.979166666666664,15.7,1939,95.80371811500216,69.96968664850138
E01001215,30651,65.51477832512315,9.7,1918,108.58236057068744,79.44959128065396
E01001216,36308,62.82562277580071,9.5,1939,93.12926934716818,68.34945504087194
E01001217,37813,59.45384615384615,14.5,1939,91.41547773454388,65.93290190735694
E01001218,29870,70.3988326848249,8.9,1972,138.13143104193688,100.48262942779292
E01001219,26289,67.1024208566108,10.9,1972,131.00432338953738,98.79257493188013
E01001220,24211,69.63848396501457,19.5,1972,92.49243406830956,70.54870572207084
E01001223,73162,57.6793893129771,12.6,1918,127.3700821444012,89.30653950953679
E01001224,81957,53.470319634703195,11.5,1918,115.59489840034588,82.88692098092643
E01001225,63465,58.830078125,11.4,1918,155.58192823173368,110.81471389645776
E01001229,36907,63.7639751552795,11.3,1929,119.82230869001296,88.76328337874659
E01001231,61964,62.2929061784897,11.5,1929,139.15607436230002,98.6440735694823
E01001232,50825,67.17216117216117,14.9,1982,122.4842196281885,88.29189373297001
E01001233,46055,63.056105610561055,10.4,1929,119.67185473411156,85.80756130790189
E01001239,34404,67.97653958944281,14.5,1992,109.05620406398616,74.05211171662127
E01001240,35900,56.031007751937985,17.5,1929,101.58884565499352,73.63010899182562
E01001241,38572,63.83792048929664,11.8,1929,99.99870298313878,71.66246594005449
E01001243,35664,69.10401891252955,11.7,2014,126.8378728923476,90.87738419618528
E01001244,34151,70.1868544600939,14.8,2009,189.8923476005188,133.57595367847412
E01001245,49435,66.4520325203252,15.8,1918,190.5650670125378,126.79461852861034
E01001246,34735,62.1764705882353,8.7,1929,98.26199740596626,68.10388283378747
E01001247,38457,57.62626262626262,11.2,1939,133.84997838305233,94.74182561307902
E01001248,46979,62.28378378378378,15.0,1939,116.73627323821876,84.90599455040874
E01001251,49331,61.7966573816156,17.2,1918,132.72460008646777,92.86137602179836
E01001253,45282,64.20398009950249,14.2,1918,135.10981409424986,94.70538147138964
E01001254,53791,66.19028340080972,10.3,1918,150.07695633376568,104.57731607629428
E01001255,61247,57.965811965811966,14.3,1918,122.87332468655424,86.83276566757493
E01001257,26822,76.6255230125523,17.3,1954,155.97622135754432,115.11410081743873
E01001258,36881,61.32722513089005,15.7,1939,127.23821876351056,91.43494550408718
E01001259,35655,58.88405797101449,11.1,1939,102.16169476869868,72.34536784741144
E01001260,37732,60.823699421965316,8.7,1939,132.80155642023345,94.716621253406
E01001261,35030,65.16192170818505,9.6,1939,150.81193255512324,103.65940054495914
E01001262,32905,63.97374701670645,13.7,1982,110.46173800259405,82.00510899182561
E01001263,32198,68.08823529411765,11.1,1982,103.26934716817983,74.3365122615804
E01001264,34628,63.56712328767123,11.5,1939,122.92088197146562,90.2217302452316
E01001265,37067,62.969555035128806,14.2,1939,125.21400778210118,88.6110354223433
E01001266,42090,57.03265306122449,12.3,1939,116.6900129701686,82.90701634877384
E01001267,33885,64.99674267100977,12.4,1939,189.40856031128408,135.62636239782017
E01001268,47364,58.38515901060071,14.3,1939,100.55079982706442,73.55108991825612
E01001269,39900,65.85144927536231,12.6,1939,129.8728923476005,91.61546321525886
E01001270,42115,56.80616740088106,10.1,1939,113.94379593601384,81.26873297002724
E01001271,38081,62.8348623853211,17.6,1939,118.89580631214872,84.90531335149863
E01001272,41576,58.213592233009706,16.1,1939,109.07479463899696,76.26600817438693
E01001273,72530,60.141439205955336,18.1,1939,120.44444444444449,85.15974114441418
E01001274,65552,60.21495327102804,16.8,1939,117.05923043666236,81.3191416893733
E01001275,57276,61.337704918032784,16.8,1918,171.91180285343708,117.574931880109
E01001276,39705,68.5163043478261,15.1,1939,130.75745784695204,90.07867847411444
E01001277,47003,63.86375321336761,17.6,1939,135.1206225680934,92.50306539509538
E01001278,46949,60.947932618683005,17.4,1939,159.13532209252054,110.65905994550408
E01001279,79981,56.45205479452055,11.0,1939,114.8824038045828,84.19856948228883
E01001280,58153,64.91575663026521,10.7,1972,154.43493298746216,106.95912806539508
E01001281,77924,51.88068181818182,9.0,1918,125.85257241677472,91.11989100817438
E01001282,33145,67.34210526315789,11.0,1939,122.66450497189794,93.24965940054496
E01001283,31562,64.17453798767967,12.9,1939,139.7976653696498,106.3382152588556
E01001284,51339,57.324444444444445,10.6,1939,108.84608733246868,79.20844686648502
E01001285,39002,62.87847222222222,10.7,1939,112.84522265456118,82.55108991825614
E01001286,38284,63.312714776632305,9.7,1939,123.9217466493731,90.49761580381472
E01001287,34208,65.2,15.5,1972,95.6463467358409,72.95776566757492
E01001288,52351,57.52985074626866,13.1,1918,107.19282317336793,75.48603542234332
E01001289,53541,58.42307692307692,15.1,1918,95.7488110678772,68.11784741144415
E01001291,35536,59.86363636363637,14.5,1939,75.5300475572849,53.71117166212534
E01001292,39910,60.47402597402598,17.7,1939,101.88283614353654,72.81096730245231
E01001293,35250,58.93478260869565,17.4,1939,119.01686121919585,84.98637602179835
E01001294,34745,59.176767676767675,14.9,1939,107.3220925205361,77.28065395095366
E01001295,36106,59.12837837837838,9.4,1939,104.10938175529616,75.34979564032699
E01001296,33870,59.78225806451613,11.4,1939,80.57068741893643,59.19822888283379
E01001297,33488,63.52582159624413,13.0,1939,98.73757025508,71.83106267029973
E01001298,31426,61.81531531531532,11.1,1939,105.35322092520536,76.44346049046322
E01001299,63157,56.441964285714285,12.4,1918,132.15823605706876,96.03269754768392
E01001300,71862,59.03666666666667,14.0,1918,123.31690445309124,86.98910081743868
E01001301,52402,63.499361430395915,13.1,1918,139.77561608300906,99.08855585831064
E01001302,61093,61.80118694362018,11.4,1918,123.19282317336794,87.70912806539509
E01001303,69362,57.708708708708706,13.0,1918,125.88067444876783,89.16655313351498
E01001305,69485,58.540983606557376,16.5,1918,127.70687418936446,92.68903269754767
E01001306,65816,61.83377308707124,10.8,1918,144.4971897968007,103.09570844686648
E01001307,43555,60.8359375,14.7,1939,127.5616083009079,90.3017711171662
E01001308,46998,63.17275747508306,14.2,1939,135.02334630350194,98.60933242506812
E01001309,39331,57.54044117647059,16.1,1939,123.45222654561177,88.20061307901906
E01001310,38478,60.093939393939394,9.3,1939,133.3536532641591,92.91519073569482
E01001311,32888,55.72370266479663,10.3,1982,133.19455252918286,96.17847411444144
E01001312,39056,61.45525291828794,10.6,1939,118.32641591007352,85.24284741144415
E01001313,41841,62.125,23.0,1939,103.7565931690445,74.708446866485
E01001314,43602,60.11702127659574,17.3,1939,102.35495028102034,73.17540871934605
E01001315,37643,64.20796460176992,14.6,1939,99.05101599654128,69.71662125340599
E01001316,30863,68.59006211180125,14.6,1939,120.55252918287935,92.3852179836512
E01001317,34460,65.74947368421053,12.0,1939,136.7652399481193,99.07935967302453
E01001318,31951,69.58661417322834,19.1,1954,133.40077821011673,97.87738419618528
E01001319,38752,60.932642487046635,14.5,1939,98.4146130566364,70.566757493188
E01001320,27589,67.91383812010444,10.9,1982,106.07911802853435,77.50238419618529
E01001321,36184,59.86894586894587,18.6,1939,152.52226545611757,108.51055858310627
E01001322,38765,64.07451923076923,16.4,1939,122.29744920017292,89.24625340599455
E01001323,37765,61.720682302771856,15.0,1939,136.88413316039777,95.49148501362396
E01001324,34724,62.736301369863014,11.1,1992,131.0860354517942,91.14816076294278
E01001325,34182,64.71376811594203,22.4,1954,119.6139213143104,89.24999999999999
E01001326,31457,66.95334685598377,14.8,1972,135.3082576740164,95.88521798365122
E01001327,33533,62.25,17.6,1972,119.84868136619107,87.77690735694824
E01001328,30506,66.94420600858369,12.8,1972,123.8681366191094,91.3576294277929
E01001329,34636,62.973880597014926,10.5,1954,124.86338089061825,92.26396457765668
E01001330,26943,65.47764227642277,15.1,1972,124.28447903156076,93.07050408719348
E01001331,28054,66.73920552677029,13.7,1972,121.73757025508,90.63692098092642
E01001332,29098,68.2565130260521,19.3,1982,113.87289234760053,80.87397820163486
E01001333,27189,64.01224489795918,12.0,1918,111.41720709035884,79.24761580381471
E01001334,24187,62.869257950530034,18.3,1982,102.7246000864678,79.07186648501363
E01001335,44129,59.93090909090909,11.7,1939,104.27367055771724,76.41280653950952
E01001336,35159,65.02894736842106,10.7,1939,103.84133160397752,72.83072207084469
E01001337,34143,66.49236641221374,10.2,1999,90.04063986165154,62.98365122615804
E01001338,33389,63.973118279569896,11.4,1939,102.5473411154345,76.13385558583104
E01001339,30946,69.60975609756098,22.5,1999,112.00389105058366,78.51328337874658
E01001340,35406,69.57683215130024,21.6,1999,100.5287505404237,65.61307901907357
E01001341,38666,62.7016393442623,20.8,1939,106.7509727626459,74.47479564032697
E01001342,38181,64.91470588235295,22.2,1939,126.80587980977084,89.46696185286105
E01001343,40782,58.67464114832536,19.1,1939,97.7877215737138,69.81198910081744
E01001344,38703,69.89649681528662,17.1,1939,177.65326415910076,124.22377384196184
E01001345,35366,57.25925925925926,25.0,1939,100.30220492866408,71.77111716621252
E01001346,43181,60.99230769230769,21.6,1939,127.4396887159533,91.33991825613076
E01001347,40564,52.22727272727273,24.3,1939,104.5395590142672,74.02179836512262
E01001348,44017,63.61800486618005,18.9,1939,125.5659316904453,87.52520435967304
E01001349,36728,64.19426751592357,22.0,1939,101.62300043233896,72.14884196185287
E01001350,55427,58.20997375328084,22.4,1918,124.35192390834412,86.59877384196184
E01001352,56974,62.0793991416309,22.2,1918,114.97233030696064,79.17608991825614
E01001354,57155,63.02303262955854,9.8,1918,136.11802853437095,93.97581743869208
E01001356,25399,66.44459459459459,8.4,1982,157.0838737570255,126.58583106267028
E01001357,30797,78.1620294599018,11.6,2014,79.42455685257244,60.65122615803814
E01001358,25041,62.5722891566265,12.0,2009,106.30047557284914,87.29257493188011
E01001359,29619,63.03741496598639,11.0,1918,110.303934284479,78.62772479564033
E01001360,32255,61.645161290322584,14.8,1939,99.2818849978383,72.62602179836512
E01001361,29786,63.61419753086419,13.0,1939,90.34370946822308,62.26362397820163
E01001362,29925,61.06015037593985,15.4,1918,101.43233895373972,71.39237057220708
E01001363,28965,62.026022304832715,11.8,1939,93.67358408992648,67.21628065395095
E01001364,27400,63.7,9.9,1999,101.1327280587981,71.58549046321525
E01001365,30629,61.86746987951807,12.9,1939,116.9749243406831,83.88555858310626
E01001366,28850,57.15897435897436,11.5,1939,107.00389105058368,75.65258855585832
E01001368,30616,65.15238095238095,14.9,1939,90.82965845222652,64.54257493188011
E01001370,30379,58.86102719033233,20.0,1939,106.3242542153048,74.97786103542235
E01001371,28060,64.44409937888199,14.0,1918,116.50756593169044,82.74557220708445
E01001372,28648,70.50788643533123,17.3,1918,97.39213143104192,67.85797002724794
E01001373,28345,68.07123287671233,14.4,1918,81.32122784262862,57.10183923705723
E01001374,59211,63.059590316573555,10.4,1918,161.77086035451794,114.141689373297
E01001375,84138,56.04774535809018,15.2,1918,143.09381755296153,102.03440054495913
E01001376,47389,64.1355633802817,10.7,1918,148.76005188067447,103.64441416893732
E01001377,85355,54.37134502923977,11.2,1918,139.7315175097276,104.4090599455041
E01001379,83453,57.371428571428574,8.9,1918,143.91353220925205,101.92302452316076
E01001380,66431,65.55090909090909,9.0,1918,153.81798530047558,108.13044959128064
E01001381,47822,48.586102719033235,9.9,1918,148.26329442282747,101.33753405994548
E01001382,76556,56.37735849056604,10.3,1918,114.36316472114136,82.9799046321526
E01001383,59967,53.19565217391305,8.4,1918,133.89364461738003,93.5108991825613
E01001384,61765,60.84047619047619,11.1,1918,136.83614353653263,94.87125340599457
E01001385,67441,56.72672672672672,6.3,1918,135.08127972330306,95.24795640326974
E01001388,39173,67.1119592875318,11.2,1982,141.7086035451794,103.34775204359671
E01001389,48235,61.73952641165756,9.5,1918,144.89969736273238,99.18153950953678
E01032572,64901,66.57556935817806,9.2,1918,151.04280155642022,105.78201634877384
E01032743,34632,79.19652406417113,10.7,2009,161.0765239948119,105.20538147138964
E01032744,31908,64.75428571428571,12.6,1939,95.95763078253351,67.88487738419617
E01001390,51020,56.28668941979522,9.1,1918,153.20881971465627,106.99693460490464
E01001391,34860,58.67,10.6,1918,137.65023778642455,93.82697547683924
E01001392,52413,56.17748917748918,9.6,1918,134.1720709035884,96.68222070844686
E01001394,32963,62.29205607476636,12.6,1918,127.30739299610894,90.1658719346049
E01001395,31539,63.99444444444445,10.8,1992,122.57587548638134,87.11682561307903
E01001396,37513,57.60294117647059,11.5,1918,102.35840899265024,74.24046321525886
E01001397,33909,68.55839416058394,14.1,1929,156.15607436230002,109.21355585831064
E01001398,59394,54.40217391304348,12.0,1918,99.7086035451794,72.6273841961853
E01001399,54055,57.1608040201005,12.0,1939,101.04842196281884,74.58480926430518
E01001400,54283,58.43181818181818,16.7,1939,90.9935149156939,68.19720708446867
E01001401,46840,55.7245508982036,6.0,1939,101.04971897968008,74.5514305177112
E01001402,57398,59.15909090909091,15.2,1939,139.55339386078683,100.81573569482288
E01001403,43604,64.0976430976431,18.3,1939,154.93947254647642,114.23365122615802
E01001404,42548,57.08056872037915,11.9,1939,105.8400345871163,77.89305177111717
E01001405,49330,65.79457364341086,21.7,1992,173.05101599654128,125.8433242506812
E01001406,39670,59.701492537313435,11.2,1918,136.20579334198013,96.20776566757492
E01001407,42543,61.96583850931677,12.6,1939,97.94725464764376,71.59945504087193
E01001409,31589,68.03443113772455,17.3,1999,158.3298746217034,112.45878746594003
E01001410,27378,68.490756302521,19.8,1999,171.39904885430178,126.04393732970026
E01001412,40424,60.0472972972973,13.7,1954,129.6018158236057,99.68937329700272
E01001413,58936,55.38434163701068,13.6,1939,124.05317769130998,91.933242506812
E01001414,28477,64.18038528896672,10.1,1972,132.98746217034153,103.46423705722069
E01001415,44948,61.70188679245283,13.7,1939,133.4898400345871,99.0258855585831
E01001416,66949,52.82658959537572,15.6,1939,146.15304798962384,107.0800408719346
E01001417,81822,66.2218045112782,14.2,1939,121.38045827929096,90.33038147138964
E01001418,45929,65.14319248826291,11.6,1939,141.1340250756593,102.72377384196184
E01001419,47692,62.138020833333336,12.2,1939,134.87375702550798,97.77282016348776
E01001420,36250,62.2421875,13.0,1929,114.92044963251186,83.8450272479564
E01001421,33437,61.54633204633205,10.8,1972,140.83873757025506,104.11818801089916
E01001422,91062,64.21115537848605,14.1,1939,113.2460008646779,83.9400544959128
E01001423,30933,62.79153094462541,15.1,1939,98.55036748811068,73.14305177111719
E01001424,27255,77.05696202531645,14.1,2009,125.60268050151316,85.05688010899182
E01001426,27204,61.880434782608695,9.4,1939,123.62343277129268,91.32629427792916
E01001427,23358,65.9738219895288,10.1,1972,134.2036316472114,101.13487738419616
E01001428,28248,60.938718662952645,11.1,1929,119.9576307825335,88.88692098092643
E01001429,23911,68.02024647887323,9.5,1972,218.30696065715523,148.5773160762943
E01001430,22402,62.4176245210728,10.3,1954,128.71033290099436,96.37227520435968
E01001431,26573,64.9050925925926,8.1,1999,120.67099005620403,84.68392370572207
E01001433,28296,60.52542372881356,5.6,1929,116.83052313013404,84.81062670299728
E01001434,32133,58.74609375,13.1,1939,109.66234327712928,79.87057220708448
E01001435,33130,58.83163265306123,15.1,1939,97.86554258538696,71.3242506811989
E01001436,33049,58.790419161676645,17.8,1939,131.00778210116732,95.07901907356948
E01001437,27448,66.14855875831486,15.5,2009,188.63510592304368,142.8181198910082
E01001438,30622,61.06875,15.4,1939,112.35322092520536,80.70197547683922
E01001439,26485,60.42463768115942,15.9,1939,156.35754431474274,111.11818801089916
E01001440,30908,61.65650969529086,22.4,1939,119.68352788586252,87.53235694822887
E01001441,27163,52.52892561983471,14.4,1972,122.6441850410722,93.41485013623978
E01001442,24705,54.440298507462686,16.9,1972,116.60700389105058,90.10388283378748
E01001444,33114,57.375,17.4,1939,127.70817120622569,92.31709809264304
E01001445,32626,71.181220657277,10.0,2014,194.33895373973195,135.04972752043597
E01001447,27613,64.67717996289424,9.4,1982,155.219195849546,110.75647138964575
E01001448,30122,58.74734042553192,6.9,1918,129.93860786856894,93.8075613079019
E01001449,31212,60.40816326530612,8.9,1939,114.59835711197576,82.55449591280653
E01001450,40627,62.03164556962025,11.5,1972,181.37656722870733,131.29870572207085
E01001451,56302,62.30913978494624,5.7,1929,133.36230004323392,98.31403269754767
E01001452,69373,55.51648351648352,11.3,1939,76.89623865110246,56.28542234332426
E01001453,62997,62.02949852507375,13.2,1939,133.39602248162558,98.47207084468664
E01001454,65051,62.47863247863248,19.1,1939,133.56895806312147,97.5800408719346
E01001455,53284,62.64638783269962,12.9,1929,118.09814094249892,85.96934604904632
E01001456,71720,53.82208588957055,13.5,1939,119.96195417207088,88.47683923705722
E01001457,55860,68.48798798798799,10.4,1992,160.28750540423692,115.29529972752044
E01001458,24650,64.75985663082437,14.9,1982,131.4474708171206,96.16587193460492
E01001459,32626,56.688372093023254,14.2,1939,111.60613921314312,80.91416893732969
E01001462,30183,60.25,17.1,1999,104.38391699092088,74.96185286103542
E01001463,33232,57.44210526315789,15.0,1939,103.32728058798097,75.00442779291554
E01001464,28755,57.50273224043716,18.9,1929,84.94552529182879,62.791212534059945
E01001465,33470,59.18604651162791,20.2,1939,101.71638564634674,74.0957084468665
E01001467,31432,56.60738255033557,17.5,1918,126.40639861651532,89.54257493188008
E01001468,56793,64.61875,18.1,1982,103.74275832252488,74.08106267029974
E01001469,45072,66.0,13.4,1954,126.98616515348031,93.89271117166211
E01001470,56311,57.42628205128205,10.8,1939,129.40596627756162,96.41450953678472
E01001471,50251,65.63120567375887,14.4,1972,186.77734543882403,134.0459809264305
E01001473,44785,58.681372549019606,12.6,1954,110.3069606571552,80.6025204359673
E01001474,63492,68.50789096126256,17.1,1992,141.7704280155642,102.9550408719346
E01001475,61424,56.90291262135922,11.7,1939,128.9891915261565,95.4291553133515
E01001476,32284,58.76588628762542,13.3,1939,118.9044530912235,85.4952316076294
E01001477,29242,62.71146245059288,11.9,1954,120.38478166882835,89.24148501362397
E01001478,34264,58.9264705882353,14.7,1939,109.54863813229572,80.61818801089919
E01001479,30308,57.316715542522,16.0,1939,125.87548638132296,88.8807901907357
E01001480,32560,60.19924812030075,16.8,1939,116.71854734111542,83.55483651226159
E01001481,31414,58.98989898989899,19.2,1939,110.7821011673152,80.66144414168937
E01001482,28224,63.82437275985663,15.1,1939,136.58971033290098,99.4758174386921
E01001483,24790,59.946360153256705,11.8,1992,118.53826199740595,83.2067438692098
E01001484,33882,63.49446494464944,15.0,1939,103.52485948984004,75.39577656675749
E01001489,30059,56.02316602316602,14.3,1939,131.67228707306526,94.6049046321526
E01001493,34574,62.9551724137931,12.8,1954,147.7643752702118,106.6658719346049
E01001494,41604,57.16339869281046,13.4,1939,102.80674448767832,75.4775204359673
E01001495,48950,57.41620111731844,14.3,1918,146.62386511024647,102.3300408719346
E01001496,47855,60.13824884792627,9.1,1939,121.69779507133592,88.73876021798367
E01001497,35368,58.10313901345292,12.2,1939,106.78037181150025,77.41450953678473
E01001498,44949,56.98196392785571,11.1,1918,150.61348897535666,103.47717983651224
E01001499,38361,59.2964824120603,4.0,1939,114.11456982274102,82.25953678474113
E01001500,45486,58.624454148471614,9.2,1918,111.16039775183742,79.63896457765667
E01001501,40150,66.08491947291361,13.1,1918,162.5136186770428,111.29802452316076
E01001502,29596,63.333333333333336,14.1,1939,118.55858192823176,85.62840599455039
E01001503,31448,59.92079207920792,10.1,1918,130.84608733246864,94.66110354223432
E01001504,31812,58.37179487179487,11.3,1918,102.01556420233462,73.98365122615805
E01001505,30127,57.35314685314685,9.9,1929,111.50583657587548,81.17438692098094
E01001507,27045,61.58878504672897,13.8,1992,149.34327712926935,105.90633514986376
E01001508,28800,64.54432989690721,14.6,1918,141.27842628620837,97.93835149863762
E01001509,27988,62.26898734177215,14.0,1999,134.31733679204496,95.358310626703
E01001512,40598,65.62078272604589,13.4,1918,155.71681798530048,110.57459128065392
E01001513,30813,65.9452380952381,10.7,1939,124.82533506268916,91.04598092643054
E01001515,27830,65.3886925795053,7.7,1982,148.29788153912665,111.03303814713895
E01001516,32688,59.41935483870968,10.0,1939,129.36705577172503,95.2724795640327
E01001517,23268,68.47701149425288,7.7,1982,137.9195849546044,103.6549727520436
E01001518,44729,59.7741116751269,7.3,1918,137.62862083873756,97.02452316076294
E01001520,48479,61.98004987531172,9.1,1939,136.38996973627323,98.53712534059946
E01001521,60645,61.3275,10.1,1929,138.885430177259,99.49829700272478
E01001522,50371,69.54501607717042,15.2,1999,150.99956766104626,102.75817438692096
E01001523,55518,64.16932270916335,13.8,1939,149.13229571984434,108.51566757493188
E01001524,45557,62.615894039735096,14.8,1939,109.65067012537828,78.25851498637601
E01001525,48144,63.07743362831859,13.5,1939,145.65499351491565,104.22070844686648
E01001526,56476,62.06204379562044,12.3,1939,128.76783398184176,95.22445504087194
E01001527,52074,61.60459183673469,13.1,1939,130.26199740596627,92.28303814713895
E01001528,28182,65.70812182741116,14.2,1972,105.18287937743192,82.80381471389646
E01001529,30822,62.678244972577694,13.6,1972,125.66623432771291,88.67200272479565
E01001530,44740,65.37900874635568,18.2,1929,94.25162127107652,67.3784059945504
E01001531,69276,52.81325301204819,11.8,1918,109.54128837008216,79.95844686648502
E01001532,68846,57.38557993730407,17.7,1918,138.90185905750107,100.2983651226158
E01001533,68252,52.64963503649635,11.1,1939,107.5451794206658,79.77247956403271
E01001534,52100,58.61971830985915,17.1,1939,118.95028102031992,85.17438692098092
